 , ,Classe 0,Classe 1,Classe 2,All Class
Execution Number,Accuracy ,Precision/Recall/F-Score,Precision/Recall/F-Score,Precision/Recall/F-Score,Precision/Recall/F-Score/Support,Silhouette Coefficient,Time (seconds)
1,0.68327645051194541,[ 0.11398964  0.88693234],[ 0.26506024  0.73672055],[ 0.15942029  0.80487805],[  5.00460991e-01   5.00890398e-01   4.82149169e-01   7.32500000e+02],0.0019841576154811485,137.18200016021729
2,0.69283276450511944,[ 0.12433862  0.89052438],[ 0.28313253  0.74518861],[ 0.17279412  0.81139983],[  5.07431502e-01   5.14160568e-01   4.92096975e-01   7.32500000e+02],0.049936542606924227,286.6600000858307
 ,Accuracy,Precison,Recall,F-Score
Media Final:,0.68805460750853242,0.50394624635820828,0.50752548299433298,0.48712307215950634
