 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.52409638554216864;[ 0.52222222  0.52631579];[ 0.56626506  0.48192771];[ 0.5433526   0.50314465];[   0.52426901    0.52409639    0.52324863  166.        ];-0.0010524745017795247;4.172.699.999.809.260
2;0.48493975903614456;[ 0.48466258  0.4852071 ];[ 0.47590361  0.4939759 ];[ 0.48024316  0.48955224];[   0.48493484    0.48493976    0.4848977   166.        ];-0.0039279769372942315;4.492.400.002.479.550
3;0.5;[ 0.5  0.5];[ 0.46385542  0.53614458];[ 0.48125     0.51744186];[   0.5           0.5           0.49934593  166.        ];-0.0060240963855421872;37.295.000.076.293.900
4;0.49397590361445781;[ 0.49350649  0.49438202];[ 0.45783133  0.53012048];[ 0.475       0.51162791];[   0.49394426    0.4939759     0.49331395  166.        ];-0.0056111973804409097;3.911.999.988.555.900
5;0.51506024096385539;[ 0.51396648  0.51633987];[ 0.55421687  0.47590361];[ 0.53333333  0.49529781];[   0.51515317    0.51506024    0.51431557  166.        ];-0.003926133617097656;36.527.000.188.827.500
6;0.50903614457831325;[ 0.50909091  0.50898204];[ 0.5060241   0.51204819];[ 0.50755287  0.51051051];[   0.50903647    0.50903614    0.50903169  166.        ];-0.0051865213608114375;40.075.000.047.683.700
7;0.46385542168674698;[ 0.46511628  0.4625    ];[ 0.48192771  0.44578313];[ 0.47337278  0.45398773];[   0.46380814    0.46385542    0.46368026  166.        ];0.0045190811089265712;38.973.999.977.111.800
8;0.47289156626506024;[ 0.47398844  0.47169811];[ 0.4939759   0.45180723];[ 0.48377581  0.46153846];[   0.47284328    0.47289157    0.47265714  166.        ];0.00015588449024487552;34.537.999.868.392.900
9;0.5;[ 0.5  0.5];[ 0.5  0.5];[ 0.5  0.5];[   0.5    0.5    0.5  166. ];-0.0060240963855422089;3.689.199.995.994.560
10;0.48795180722891568;[ 0.48780488  0.48809524];[ 0.48192771  0.4939759 ];[ 0.48484848  0.49101796];[   0.48795006    0.48795181    0.48793322  166.        ];-0.0046244392132328074;4.228.099.989.891.050
11;0.55421686746987953;[ 0.55294118  0.55555556];[ 0.56626506  0.54216867];[ 0.55952381  0.54878049];[   0.55424837    0.55421687    0.55415215  166.        ];0.016354286399807634;3.689.800.000.190.730
12;0.46987951807228917;[ 0.4702381  0.4695122];[ 0.47590361  0.46385542];[ 0.47305389  0.46666667];[   0.46987515    0.46987952    0.46986028  166.        ];0.0014889639425978442;41.484.999.895.095.800
13;0.53012048192771088;[ 0.5297619  0.5304878];[ 0.53614458  0.52409639];[ 0.53293413  0.52727273];[   0.53012485    0.53012048    0.53010343  166.        ];0.0014889639425978449;3.588.599.991.798.400
14;0.43072289156626509;[ 0.42857143  0.43274854];[ 0.41566265  0.44578313];[ 0.42201835  0.43916914];[   0.43065998    0.43072289    0.43059374  166.        ];0.029150181227103843;4.248.300.004.005.430
15;0.5331325301204819;[ 0.53254438  0.53374233];[ 0.54216867  0.52409639];[ 0.53731343  0.52887538];[   0.53314335    0.53313253    0.53309441  166.        ];0.0029441868132560048;47.793.999.910.354.600
16;0.48795180722891568;[ 0.48823529  0.48765432];[ 0.5         0.47590361];[ 0.49404762  0.48170732];[   0.48794481    0.48795181    0.48787747  166.        ];-0.0046243263509100994;4.782.200.002.670.280
17;0.54216867469879515;[ 0.54022989  0.5443038 ];[ 0.56626506  0.51807229];[ 0.55294118  0.5308642 ];[   0.54226684    0.54216867    0.54190269  166.        ];0.0080175387851489314;39.443.000.078.201.200
18;0.56325301204819278;[ 0.56521739  0.56140351];[ 0.54819277  0.57831325];[ 0.55657492  0.56973294];[   0.56331045    0.56325301    0.56315393  166.        ];0.023727498518808055;3.902.400.016.784.660
19;0.50301204819277112;[ 0.50295858  0.50306748];[ 0.51204819  0.4939759 ];[ 0.50746269  0.49848024];[   0.50301303    0.50301205    0.50297146  166.        ];-0.0058979340955137762;3.860.700.011.253.350
20;0.50903614457831325;[ 0.50920245  0.50887574];[ 0.5         0.51807229];[ 0.50455927  0.51343284];[   0.5090391     0.50903614    0.50899605  166.        ];-0.0051864655797827612;39.318.000.078.201.200
21;0.47891566265060243;[ 0.47904192  0.47878788];[ 0.48192771  0.47590361];[ 0.48048048  0.47734139];[   0.4789149     0.47891566    0.47891094  166.        ];-0.0021415718089867327;36.348.999.977.111.800
22;0.54216867469879515;[ 0.5443038   0.54022989];[ 0.51807229  0.56626506];[ 0.5308642   0.55294118];[   0.54226684    0.54216867    0.54190269  166.        ];0.0080175387851489331;39.539.000.034.332.200
23;0.48795180722891568;[ 0.48717949  0.48863636];[ 0.45783133  0.51807229];[ 0.47204969  0.50292398];[   0.48790793    0.48795181    0.48748683  166.        ];-0.004623545182595893;4.146.599.984.169.000
24;0.50903614457831325;[ 0.50943396  0.50867052];[ 0.48795181  0.53012048];[ 0.49846154  0.51917404];[   0.50905224    0.50903614    0.50881779  166.        ];-0.0051861877679882208;404.449.999.332.428
25;0.50602409638554213;[ 0.50684932  0.50537634];[ 0.44578313  0.56626506];[ 0.47435897  0.53409091];[   0.50611283    0.5060241     0.50422494  166.        ];-0.0056100798103733739;4.077.800.011.634.820
 ;Accuracy;Precison;Recall;F-Score;;;
Media Final:;0.50397590361445777;0.50399279563710264;0.50397590361445777;0.50369891543864898;;;
