 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.35971223021582732;[ 0.31578947  0.35172414  0.39873418];[ 0.25899281  0.36690647  0.45323741];[ 0.28458498  0.35915493  0.42424242];[   0.35541593    0.35971223    0.35599411  139.        ];-0.043881785183167737;8.123.300.004.005.430
2;0.31894484412470026;[ 0.31746032  0.34415584  0.2919708 ];[ 0.28776978  0.38129496  0.28776978];[ 0.30188679  0.36177474  0.28985507];[   0.31786232    0.31894484    0.31783887  139.        ];-0.042609512904025884;8.271.000.003.814.690
3;0.37170263788968827;[ 0.36551724  0.36842105  0.38129496];[ 0.38129496  0.35251799  0.38129496];[ 0.37323944  0.36029412  0.38129496];[   0.37174442    0.37170264    0.37160951  139.        ];-0.035707458638746241;6.875.800.013.542.170
4;0.31654676258992803;[ 0.3125      0.35483871  0.2885906 ];[ 0.32374101  0.31654676  0.30935252];[ 0.3180212   0.33460076  0.29861111];[   0.3186431     0.31654676    0.31707769  139.        ];-0.047457455534820489;6.197.500.014.305.110
5;0.35251798561151076;[ 0.36241611  0.30597015  0.3880597 ];[ 0.38848921  0.29496403  0.37410072];[ 0.375       0.3003663   0.38095238];[   0.35214865    0.35251799    0.35210623  139.        ];-0.042664313532314709;7.138.900.017.738.340
6;0.34052757793764987;[ 0.35294118  0.34482759  0.31932773];[ 0.38848921  0.35971223  0.27338129];[ 0.36986301  0.35211268  0.29457364];[   0.33903216    0.34052758    0.33884978  139.        ];-0.028927100090830545;6.799.499.988.555.900
7;0.30695443645083931;[ 0.30708661  0.28654971  0.33613445];[ 0.28057554  0.35251799  0.28776978];[ 0.29323308  0.31612903  0.31007752];[   0.30992359    0.30695444    0.30647988  139.        ];-0.038580788614479222;6.596.399.998.664.850
8;0.34772182254196643;[ 0.34177215  0.33070866  0.37121212];[ 0.38848921  0.30215827  0.35251799];[ 0.36363636  0.31578947  0.36162362];[   0.34789764    0.34772182    0.34701648  139.        ];-0.046931800711131212;6.566.100.001.335.140
9;0.32853717026378898;[ 0.31372549  0.35555556  0.31782946];[ 0.34532374  0.34532374  0.29496403];[ 0.32876712  0.35036496  0.30597015];[   0.32903683    0.32853717    0.32836741  139.        ];-0.031923688782620308;6.553.000.020.980.830
10;0.32374100719424459;[ 0.3037037   0.31884058  0.34722222];[ 0.29496403  0.31654676  0.35971223];[ 0.29927007  0.31768953  0.35335689];[   0.3232555     0.32374101    0.32343883  139.        ];-0.022764995225216519;61.200.000.047.683.700
11;0.34052757793764987;[ 0.31884058  0.34931507  0.35338346];[ 0.31654676  0.36690647  0.3381295 ];[ 0.31768953  0.35789474  0.34558824];[   0.34051304    0.34052758    0.34039083  139.        ];-0.030479296059263826;6.368.500.018.119.810
12;0.34292565947242204;[ 0.34848485  0.31851852  0.36      ];[ 0.33093525  0.30935252  0.38848921];[ 0.33948339  0.31386861  0.37370242];[   0.34233446    0.34292566    0.34235148  139.        ];-0.031378930048026603;7.036.299.991.607.660
13;0.33812949640287771;[ 0.39097744  0.31538462  0.31168831];[ 0.37410072  0.29496403  0.34532374];[ 0.38235294  0.30483271  0.32764505];[   0.33935012    0.3381295     0.3382769   139.        ];-0.03679760781005046;6.603.099.989.891.050
14;0.34532374100719426;[ 0.39285714  0.34931507  0.3081761 ];[ 0.31654676  0.36690647  0.35251799];[ 0.35059761  0.35789474  0.32885906];[   0.3501161     0.34532374    0.3457838   139.        ];-0.027728463158529729;7.070.300.006.866.450
15;0.33093525179856115;[ 0.3046875   0.33333333  0.35172414];[ 0.28057554  0.34532374  0.36690647];[ 0.29213483  0.33922261  0.35915493];[   0.32991499    0.33093525    0.33017079  139.        ];-0.030157035578475055;6.930.900.001.525.870
16;0.36211031175059955;[ 0.35460993  0.29411765  0.43571429];[ 0.35971223  0.28776978  0.43884892];[ 0.35714286  0.29090909  0.43727599];[   0.36148062    0.36211031    0.36177598  139.        ];-0.050360538375925155;6.597.399.997.711.180
17;0.32374100719424459;[ 0.35036496  0.29655172  0.32592593];[ 0.34532374  0.30935252  0.31654676];[ 0.34782609  0.3028169   0.32116788];[   0.32428087    0.32374101    0.32393696  139.        ];-0.036075240093938137;6.879.900.002.479.550
18;0.37889688249400477;[ 0.35114504  0.37762238  0.40559441];[ 0.33093525  0.38848921  0.41726619];[ 0.34074074  0.38297872  0.41134752];[   0.37812061    0.37889688    0.37835566  139.        ];-0.042005986957229173;694.300.000.667.572
19;0.32374100719424459;[ 0.37681159  0.26241135  0.33333333];[ 0.37410072  0.26618705  0.33093525];[ 0.37545126  0.26428571  0.33212996];[   0.32418543    0.32374101    0.32395565  139.        ];-0.048000717766305566;6.684.600.019.454.950
20;0.35251798561151076;[ 0.34645669  0.38405797  0.32894737];[ 0.31654676  0.38129496  0.35971223];[ 0.33082707  0.38267148  0.34364261];[   0.35315401    0.35251799    0.35238039  139.        ];-0.033516639026310267;698.730.001.449.585
21;0.37889688249400477;[ 0.375       0.37815126  0.38405797];[ 0.43165468  0.32374101  0.38129496];[ 0.40133779  0.34883721  0.38267148];[   0.37906974    0.37889688    0.37761549  139.        ];-0.041275365746367192;667.940.001.487.732
22;0.33573141486810554;[ 0.36601307  0.33076923  0.30597015];[ 0.4028777   0.30935252  0.29496403];[ 0.38356164  0.3197026   0.3003663 ];[   0.33425082    0.33573141    0.33454352  139.        ];-0.024958344713872271;6.245.799.994.468.680
23;0.29496402877697842;[ 0.31428571  0.29457364  0.27702703];[ 0.31654676  0.27338129  0.29496403];[ 0.31541219  0.28358209  0.28571429];[   0.29529546    0.29496403    0.29490285  139.        ];-0.047874932685270037;6.637.299.990.653.990
24;0.35731414868105515;[ 0.3630137   0.38297872  0.32307692];[ 0.38129496  0.38848921  0.30215827];[ 0.37192982  0.38571429  0.31226766];[   0.35635645    0.35731415    0.35663726  139.        ];-0.030310930339055936;682.810.001.373.291
25;0.33093525179856115;[ 0.36734694  0.29850746  0.32352941];[ 0.38848921  0.28776978  0.31654676];[ 0.37762238  0.29304029  0.32      ];[   0.3297946     0.33093525    0.33022089  139.        ];-0.035242418861878975;6.377.900.004.386.900
 ;Accuracy;Precison;Recall;F-Score;;;
Media Final:;0.3401438848920863;0.34012709939106828;0.3401438848920863;0.33960308941444639;;;
