 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.34052757793764987;[ 0.32773109  0.35761589  0.33333333];[ 0.28057554  0.38848921  0.35251799];[ 0.30232558  0.37241379  0.34265734];[   0.33956011    0.34052758    0.33913224  139.        ];-0.023593149278590179;612.020.001.411.438
2;0.34292565947242204;[ 0.37878788  0.30136986  0.35251799];[ 0.35971223  0.31654676  0.35251799];[ 0.36900369  0.30877193  0.35251799];[   0.34422524    0.34292566    0.3434312   139.        ];-0.044354260465728233;5.647.699.999.809.260
3;0.32374100719424459;[ 0.31205674  0.35664336  0.30075188];[ 0.31654676  0.36690647  0.28776978];[ 0.31428571  0.36170213  0.29411765];[   0.32315066    0.32374101    0.3233685   139.        ];-0.035230526412464699;57.480.000.019.073.400
4;0.34532374100719426;[ 0.37908497  0.29931973  0.35897436];[ 0.41726619  0.31654676  0.30215827];[ 0.39726027  0.30769231  0.328125  ];[   0.34579302    0.34532374    0.34435919  139.        ];-0.054025819046993613;5.645.299.983.024.590
5;0.31414868105515587;[ 0.37777778  0.29496403  0.27272727];[ 0.36690647  0.29496403  0.28057554];[ 0.37226277  0.29496403  0.27659574];[   0.31515636    0.31414868    0.31460752  139.        ];-0.028555033216446989;56.609.999.895.095.800
6;0.30215827338129497;[ 0.30201342  0.29927007  0.30534351];[ 0.32374101  0.29496403  0.28776978];[ 0.3125      0.29710145  0.2962963 ];[   0.302209      0.30215827    0.30196592  139.        ];-0.030363188367577516;13.125.390.000.343.300
7;0.37410071942446044;[ 0.35915493  0.38129496  0.38235294];[ 0.36690647  0.38129496  0.37410072];[ 0.36298932  0.38129496  0.37818182];[   0.37426761    0.37410072    0.37415537  139.        ];-0.040113350756687885;6.790.499.997.138.970
8;0.33093525179856115;[ 0.3129771   0.30405405  0.37681159];[ 0.29496403  0.32374101  0.37410072];[ 0.3037037   0.31358885  0.37545126];[   0.33128092    0.33093525    0.33091461  139.        ];-0.035883431880034358;757.020.001.411.438
9;0.35251798561151076;[ 0.35294118  0.35507246  0.34965035];[ 0.34532374  0.35251799  0.35971223];[ 0.34909091  0.35379061  0.35460993];[   0.35255466    0.35251799    0.35249715  139.        ];-0.022024821930586292;60.742.000.102.996.800
10;0.33812949640287771;[ 0.3115942   0.33333333  0.37037037];[ 0.30935252  0.34532374  0.35971223];[ 0.31046931  0.33922261  0.3649635 ];[   0.33843264    0.3381295     0.33821848  139.        ];-0.034498648817692844;61.151.999.950.408.900
11;0.31654676258992803;[ 0.28169014  0.37795276  0.2972973 ];[ 0.28776978  0.34532374  0.31654676];[ 0.28469751  0.36090226  0.30662021];[   0.31898006    0.31654676    0.31740666  139.        ];-0.046141062816681837;7.675.300.002.098.080
12;0.32853717026378898;[ 0.26760563  0.38095238  0.34228188];[ 0.27338129  0.34532374  0.36690647];[ 0.27046263  0.36226415  0.35416667];[   0.33027996    0.32853717    0.32896448  139.        ];-0.055458313670585818;7.407.400.012.016.290
13;0.32374100719424459;[ 0.34013605  0.32679739  0.2991453 ];[ 0.35971223  0.35971223  0.25179856];[ 0.34965035  0.34246575  0.2734375 ];[   0.32202625    0.32374101    0.3218512   139.        ];-0.027677254743569701;723.050.000.667.572
14;0.34052757793764987;[ 0.29230769  0.33333333  0.39285714];[ 0.27338129  0.35251799  0.39568345];[ 0.28252788  0.34265734  0.39426523];[   0.33949939    0.34052758    0.33981682  139.        ];-0.045118016231118475;6.614.000.010.490.410
15;0.34532374100719426;[ 0.31914894  0.3359375   0.37837838];[ 0.32374101  0.30935252  0.4028777 ];[ 0.32142857  0.32209738  0.3902439 ];[   0.34448827    0.34532374    0.34458995  139.        ];-0.033492573685343814;7.322.999.978.065.490
16;0.30695443645083931;[ 0.30769231  0.30833333  0.30519481];[ 0.31654676  0.26618705  0.3381295 ];[ 0.31205674  0.28571429  0.32081911];[   0.30707348    0.30695444    0.30619671  139.        ];-0.038490674093160537;7.632.200.002.670.280
17;0.36930455635491605;[ 0.37704918  0.34693878  0.38513514];[ 0.33093525  0.36690647  0.41007194];[ 0.35249042  0.35664336  0.39721254];[   0.3697077     0.36930456    0.36878211  139.        ];-0.04489321623185083;8.485.799.980.163.570
18;0.34772182254196643;[ 0.37209302  0.34722222  0.32638889];[ 0.34532374  0.35971223  0.3381295 ];[ 0.35820896  0.35335689  0.33215548];[   0.34856804    0.34772182    0.34790711  139.        ];-0.035741607914622608;7.513.000.011.444.090
19;0.35971223021582732;[ 0.3566879   0.35294118  0.36879433];[ 0.4028777   0.30215827  0.37410072];[ 0.37837838  0.3255814   0.37142857];[   0.35947447    0.35971223    0.35846278  139.        ];-0.052141997821749372;8.011.899.995.803.830
20;0.35491606714628299;[ 0.36842105  0.3442623   0.34965035];[ 0.4028777   0.30215827  0.35971223];[ 0.38487973  0.32183908  0.35460993];[   0.35411123    0.35491607    0.35377624  139.        ];-0.032356005636457165;7.606.900.000.572.200
