 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.48746518105849584;[ 0.49450549  0.48022599];[ 0.49450549  0.48022599];[ 0.49450549  0.48022599];[   0.48736574    0.48736574    0.48736574  179.5       ];-0.0040851377601472671;8.098.000.001.907.340
2;0.50417827298050144;[ 0.51219512  0.4974359 ];[ 0.46153846  0.5480226 ];[ 0.48554913  0.52150538];[   0.50481551    0.50478053    0.50352725  179.5       ];-0.0053449159815671813;535.789.999.961.853
3;0.49303621169916434;[ 0.5         0.48554913];[ 0.51098901  0.47457627];[ 0.50543478  0.48      ];[   0.49277457    0.49278264    0.49271739  179.5       ];-0.0050454761187368885;5.404.199.981.689.450
4;0.47075208913649025;[ 0.47701149  0.46486486];[ 0.45604396  0.48587571];[ 0.46629213  0.47513812];[   0.47093818    0.47095983    0.47071513  179.5       ];0.0014924173100796579;5.252.999.997.138.970
5;0.44011142061281339;[ 0.44444444  0.43617021];[ 0.41758242  0.46327684];[ 0.4305949   0.44931507];[   0.44030733    0.44042963    0.43995498  179.5       ];0.021228817814277386;51.437.999.963.760.300
6;0.55988857938718661;[ 0.56593407  0.55367232];[ 0.56593407  0.55367232];[ 0.56593407  0.55367232];[   0.55980319    0.55980319    0.55980319  179.5       ];0.021232829383372391;5.126.200.008.392.330
7;0.51810584958217265;[ 0.52571429  0.51086957];[ 0.50549451  0.53107345];[ 0.51540616  0.52077562];[   0.51829193    0.51828398    0.51809089  179.5       ];-0.0026614856501775779;4.937.299.990.653.990
8;0.50974930362116988;[ 0.51530612  0.50306748];[ 0.55494505  0.46327684];[ 0.53439153  0.48235294];[   0.5091868     0.50911095    0.50837224  179.5       ];-0.0046418177872203465;50.859.999.895.095.800
9;0.49025069637883006;[ 0.49717514  0.48351648];[ 0.48351648  0.49717514];[ 0.4902507  0.4902507];[   0.49034581    0.49034581    0.4902507   179.5       ];-0.004629284096795608;50.312.999.963.760.300
10;0.51532033426183843;[ 0.52352941  0.50793651];[ 0.48901099  0.54237288];[ 0.50568182  0.52459016];[   0.51573296    0.51569194    0.51513599  179.5       ];-0.0034250892746085677;53.556.999.921.798.700
11;0.49860724233983289;[ 0.50595238  0.4921466 ];[ 0.46703297  0.53107345];[ 0.48571429  0.51086957];[   0.49904949    0.49905321    0.49829193  179.5       ];-0.0055499202377910749;6.716.600.012.779.230
12;0.49303621169916434;[ 0.5         0.48691099];[ 0.46153846  0.52542373];[ 0.48        0.50543478];[   0.4934555     0.4934811     0.49271739  179.5       ];-0.0050611424633439303;5.496.799.993.515.010
13;0.50696378830083566;[ 0.5136612  0.5      ];[ 0.51648352  0.49717514];[ 0.51506849  0.49858357];[   0.5068306     0.50682933    0.50682603  179.5       ];-0.0050536479087865882;5.010.800.004.005.430
14;0.48467966573816157;[ 0.49197861  0.47674419];[ 0.50549451  0.46327684];[ 0.49864499  0.46991404];[   0.4843614     0.48438567    0.48427951  179.5       ];-0.0034265739313404354;51.376.999.855.041.500
15;0.5348189415041783;[ 0.54237288  0.52747253];[ 0.52747253  0.54237288];[ 0.53481894  0.53481894];[   0.5349227     0.5349227     0.53481894  179.5       ];0.0042112786312770651;5.132.299.995.422.360
16;0.46518105849582175;[ 0.4702381   0.46073298];[ 0.43406593  0.49717514];[ 0.45142857  0.47826087];[   0.46548554    0.46562054    0.46484472  179.5       ];0.0042015096889248902;5.046.300.005.912.780
17;0.54038997214484674;[ 0.54314721  0.53703704];[ 0.58791209  0.49152542];[ 0.5646438   0.51327434];[   0.54009212    0.53971876    0.53895907  179.5       ];0.0073168117146822694;59.567.999.839.782.700
18;0.4763231197771588;[ 0.48333333  0.46927374];[ 0.47802198  0.47457627];[ 0.48066298  0.47191011];[   0.47630354    0.47629912    0.47628655  179.5       ];-0.00079879106052610277;5.099.900.007.247.920
19;0.47910863509749302;[ 0.48554913  0.47311828];[ 0.46153846  0.49717514];[ 0.47323944  0.48484848];[   0.47933371    0.4793568     0.47904396  179.5       ];-0.0017919500415940041;63.301.000.118.255.600
20;0.48189415041782729;[ 0.48924731  0.47398844];[ 0.5         0.46327684];[ 0.49456522  0.46857143];[   0.48161788    0.48163842    0.48156832  179.5       ];-0.002659885586184236;5.251.699.995.994.560
21;0.48746518105849584;[ 0.49438202  0.48066298];[ 0.48351648  0.49152542];[ 0.48888889  0.48603352];[   0.4875225     0.48752095    0.4874612   179.5       ];-0.0040884392004565369;52.431.999.921.798.700
22;0.49582172701949861;[ 0.50292398  0.4893617 ];[ 0.47252747  0.51977401];[ 0.48725212  0.50410959];[   0.49614284    0.49615074    0.49568086  179.5       ];-0.0053634885901771446;52.812.000.036.239.600
23;0.4763231197771588;[ 0.48192771  0.47150259];[ 0.43956044  0.51412429];[ 0.45977011  0.49189189];[   0.47671515    0.47684237    0.475831    179.5       ];-0.00080874797114496649;7.169.199.991.226.190
24;0.44846796657381616;[ 0.45348837  0.44385027];[ 0.42857143  0.46892655];[ 0.44067797  0.45604396];[   0.44866932    0.44874899    0.44836096  179.5       ];0.01471315132756539;51.514.999.866.485.500
25;0.51253481894150421;[ 0.51707317  0.50649351];[ 0.58241758  0.44067797];[ 0.54780362  0.47129909];[   0.51178334    0.51154777    0.50955136  179.5       ];-0.0041078161238224161;51.224.000.215.530.300
 ;Accuracy;Precison;Recall;F-Score;;;
Media Final:;0.49481894150417832;0.49487390566987466;0.49486682808716703;0.49441821254583845;;;
