 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.32134292565947242;[ 0.34532374  0.27536232  0.34285714];[ 0.34532374  0.27338129  0.34532374];[ 0.34532374  0.27436823  0.34408602];[   0.32118107    0.32134293    0.32125933  139.        ];-0.04881394040539265;10.963.100.004.196.100
2;0.30215827338129497;[ 0.33587786  0.26428571  0.30821918];[ 0.31654676  0.26618705  0.32374101];[ 0.32592593  0.26523297  0.31578947];[   0.30279425    0.30215827    0.30231612  139.        ];-0.03499078669709204;8.612.800.002.098.080
3;0.32134292565947242;[ 0.33333333  0.30075188  0.32846715];[ 0.35251799  0.28776978  0.32374101];[ 0.34265734  0.29411765  0.32608696];[   0.32085079    0.32134293    0.32095398  139.        ];-0.019731691073790549;8.354.299.998.283.380
4;0.37889688249400477;[ 0.36054422  0.38405797  0.39393939];[ 0.38129496  0.38129496  0.37410072];[ 0.37062937  0.38267148  0.38376384];[   0.37951386    0.37889688    0.37902156  139.        ];-0.040640834948333052;9.055.200.004.577.630
5;0.35971223021582732;[ 0.35507246  0.33103448  0.39552239];[ 0.35251799  0.34532374  0.38129496];[ 0.35379061  0.33802817  0.38827839];[   0.36054311    0.35971223    0.36003239  139.        ];-0.036632558950755428;8.339.300.012.588.500
6;0.32853717026378898;[ 0.35658915  0.31724138  0.31468531];[ 0.33093525  0.33093525  0.32374101];[ 0.34328358  0.32394366  0.31914894];[   0.32950528    0.32853717    0.32879206  139.        ];-0.02541252618733994;8.008.000.016.212.460
7;0.3117505995203837;[ 0.35761589  0.27027027  0.30508475];[ 0.38848921  0.28776978  0.25899281];[ 0.37241379  0.27874564  0.28015564];[   0.3109903     0.3117506     0.31043836  139.        ];-0.039204147951724277;7.759.500.002.861.020
8;0.33333333333333331;[ 0.33333333  0.33802817  0.32857143];[ 0.32374101  0.34532374  0.33093525];[ 0.32846715  0.34163701  0.3297491 ];[   0.33331098    0.33333333    0.33328442  139.        ];-0.014569916514866865;727.960.000.038.147
9;0.35731414868105515;[ 0.32653061  0.36805556  0.38095238];[ 0.34532374  0.38129496  0.34532374];[ 0.33566434  0.3745583   0.36226415];[   0.35851285    0.35731415    0.3574956   139.        ];-0.026275381204051342;7.258.200.001.716.610
10;0.36450839328537171;[ 0.32666667  0.3875969   0.38405797];[ 0.35251799  0.35971223  0.38129496];[ 0.33910035  0.37313433  0.38267148];[   0.36610718    0.36450839    0.36496872  139.        ];-0.04791832155644711;7.187.700.009.346.000
11;0.31654676258992803;[ 0.3115942   0.32835821  0.31034483];[ 0.30935252  0.31654676  0.32374101];[ 0.31046931  0.32234432  0.31690141];[   0.31676575    0.31654676    0.31657168  139.        ];-0.025794774032231054;7.248.000.001.907.340
