 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.36546184738955823;[ 0.37349398  0.35        0.375     ];[ 0.37349398  0.37951807  0.34337349];[ 0.37349398  0.36416185  0.35849057];[   0.36616466    0.36546185    0.36538213  166.        ];-0.03459770088339733;12.324.699.997.901.900
2;0.30923694779116467;[ 0.29824561  0.3         0.33121019];[ 0.30722892  0.30722892  0.31325301];[ 0.30267062  0.30357143  0.32198142];[   0.3098186     0.30923695    0.30940783  166.        ];-0.024331536836728077;12.425.999.999.046.300
3;0.32128514056224899;[ 0.26900585  0.34482759  0.35294118];[ 0.27710843  0.36144578  0.3253012 ];[ 0.27299703  0.35294118  0.33855799];[   0.3222582     0.32128514    0.32149873  166.        ];-0.042973358842815189;13.917.499.995.231.600
4;0.34538152610441769;[ 0.33116883  0.36746988  0.33707865];[ 0.30722892  0.36746988  0.36144578];[ 0.31875     0.36746988  0.34883721];[   0.34523912    0.34538153    0.34501903  166.        ];-0.037649066228616808;13.685.999.989.509.500
5;0.35943775100401604;[ 0.34177215  0.37012987  0.3655914 ];[ 0.3253012   0.34337349  0.40963855];[ 0.33333333  0.35625     0.38636364];[   0.35916447    0.35943775    0.35864899  166.        ];-0.028565495642692;135.25
6;0.36144578313253012;[ 0.36875     0.36686391  0.34911243];[ 0.35542169  0.37349398  0.35542169];[ 0.36196319  0.37014925  0.35223881];[   0.36157544    0.36144578    0.36145042  166.        ];-0.030887321174321761;11.296.000.003.814.600
7;0.3493975903614458;[ 0.32608696  0.38271605  0.34210526];[ 0.36144578  0.37349398  0.31325301];[ 0.34285714  0.37804878  0.32704403];[   0.35030276    0.34939759    0.34931665  166.        ];-0.025277297187085532;13.142.700.004.577.600
8;0.32931726907630521;[ 0.35057471  0.34911243  0.28387097];[ 0.36746988  0.35542169  0.26506024];[ 0.35882353  0.35223881  0.2741433 ];[   0.3278527     0.32931727    0.32840188  166.        ];-0.035121755716990125;12.873.300.004.005.400
9;0.32931726907630521;[ 0.35828877  0.31210191  0.31168831];[ 0.40361446  0.29518072  0.28915663];[ 0.3796034   0.30340557  0.3       ];[   0.32735966    0.32931727    0.32766966  166.        ];-0.04207002634070952;13.546.399.998.664.800
