 ; ;Classe 0;Classe 1;Classe 2;All Class;;
Execution Number;Accuracy ;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score;Precision/Recall/F-Score/Support;Silhouette Coefficient;Time (seconds)
1;0.51331058020477816;[ 0.12066574  0.8938172 ];[ 0.52409639  0.51193226];[ 0.19616685  0.65100343];[  5.07241473e-01   5.18014321e-01   4.23585140e-01   7.32500000e+02];0.0014100263618528101;10.694.720.001.220.700
2;0.4907849829351536;[ 0.11842105  0.89219858];[ 0.54216867  0.48421863];[ 0.19438445  0.62774451];[  5.05309817e-01   5.13193652e-01   4.11064480e-01   7.32500000e+02];-0.003651646998977394;10.898.499.999.046.300
3;0.51331058020477816;[ 0.11424542  0.88756614];[ 0.48795181  0.51655119];[ 0.18514286  0.65304136];[  5.00905777e-01   5.02251500e-01   4.19092110e-01   7.32500000e+02];-0.00088673241455384296;11.081.399.998.664.800
4;0.51808873720136517;[ 0.11864407  0.89167768];[ 0.5060241   0.51963048];[ 0.19221968  0.65661479];[  5.05160871e-01   5.12827291e-01   4.24417233e-01   7.32500000e+02];0.0017854336499432482;11.572.249.999.046.300
5;0.50784982935153589;[ 0.12038304  0.89373297];[ 0.53012048  0.50500385];[ 0.19620959  0.6453517 ];[  5.07058003e-01   5.17562166e-01   4.20780642e-01   7.32500000e+02];-7,33E+11;11.398.870.000.839.200
6;0.5126279863481229;[ 0.12049861  0.89367429];[ 0.52409639  0.51116243];[ 0.19594595  0.6503428 ];[  5.07086454e-01   5.17629409e-01   4.23144374e-01   7.32500000e+02];0.0011936850852318763;11.244.119.999.408.700
7;0.48805460750853241;[ 0.106469    0.87966805];[ 0.47590361  0.48960739];[ 0.17400881  0.62908012];[  4.93068526e-01   4.82755502e-01   4.01544465e-01   7.32500000e+02];0.00098378679186077915;11.344.479.999.542.200
8;0.50034129692832763;[ 0.12266667  0.8965035 ];[ 0.55421687  0.49345651];[ 0.20087336  0.63654419];[  5.09585082e-01   5.23836686e-01   4.18708777e-01   7.32500000e+02];-0.0027242368309636777;11.287.170.000.076.200
9;0.50170648464163825;[ 0.09714286  0.87189542];[ 0.40963855  0.5134719 ];[ 0.15704388  0.64631783];[  4.84519141e-01   4.61555228e-01   4.01680855e-01   7.32500000e+02];-0.0061398414498489394;10.906.459.999.084.400
10;0.47440273037542663;[ 0.10574413  0.87839771];[ 0.48795181  0.47267129];[ 0.17381974  0.61461461];[  4.92070918e-01   4.80311546e-01   3.94217179e-01   7.32500000e+02];0.0051631840642034459;1.107.005.000.114.440
11;0.48668941979522184;[ 0.11447368  0.88794326];[ 0.52409639  0.48190916];[ 0.18790497  0.6247505 ];[  5.01208473e-01   5.03002773e-01   4.06327733e-01   7.32500000e+02];-0.0020026523455338695;10.521.289.999.485.000
12;0.47440273037542663;[ 0.10981912  0.88277858];[ 0.51204819  0.46959199];[ 0.18085106  0.61306533];[  4.96298852e-01   4.90820093e-01   3.96958195e-01   7.32500000e+02];0.0020942174382575251;10.394.489.998.817.400
13;0.50716723549488052;[ 0.12734584  0.90125174];[ 0.57228916  0.49884527];[ 0.20833333  0.64222002];[  5.14298792e-01   5.35567211e-01   4.25276677e-01   7.32500000e+02];-0.0010291884118431127;1.047.047.000.169.750
14;0.49897610921501706;[ 0.11307902  0.88645691];[ 0.5         0.49884527];[ 0.18444444  0.63842365];[  4.99767964e-01   4.99422633e-01   4.11434045e-01   7.32500000e+02];-0.0013526777212443236;10.637.599.999.904.600
15;0.48737201365187716;[ 0.12643678  0.90175953];[ 0.59638554  0.47344111];[ 0.20864067  0.62089854];[  5.14098156e-01   5.34913325e-01   4.14769605e-01   7.32500000e+02];-0.010911377335851746;10.412.560.000.419.600
16;0.47508532423208188;[ 0.09853529  0.87114846];[ 0.44578313  0.47882987];[ 0.16139586  0.61798311];[  4.84841873e-01   4.62306501e-01   3.89689483e-01   7.32500000e+02];0.0081702264189353543;10.402.279.999.256.100
17;0.50853242320819114;[ 0.10985915  0.88344371];[ 0.46987952  0.5134719 ];[ 0.17808219  0.64946446];[  4.96651432e-01   4.91675710e-01   4.13773326e-01   7.32500000e+02];-0.0026167458714070461;1036.75
18;0.48600682593856653;[ 0.09849521  0.8719346 ];[ 0.43373494  0.49268668];[ 0.16053512  0.62961141];[  4.85214908e-01   4.63210811e-01   3.95073264e-01   7.32500000e+02];0.0024058027363055836;10.114.340.000.152.500
19;0.53037542662116044;[ 0.11504425  0.88818297];[ 0.46987952  0.53810624];[ 0.18483412  0.67018217];[  5.01613611e-01   5.03992877e-01   4.27508145e-01   7.32500000e+02];0.00053932393097719613;10.108.719.999.790.100
20;0.50511945392491464;[ 0.0989957   0.87369792];[ 0.41566265  0.51655119];[ 0.1599073   0.64925012];[  4.86346806e-01   4.66106922e-01   4.04578711e-01   7.32500000e+02];-0.0068659593631318853;10.107.629.997.730.200
21;0.50443686006825939;[ 0.11748634  0.89085948];[ 0.51807229  0.50269438];[ 0.19153675  0.64271654];[  5.04172910e-01   5.10383335e-01   4.17126642e-01   7.32500000e+02];-0.00090083762957398976;11.687.000.000.476.800
22;0.5126279863481229;[ 0.12362637  0.89687924];[ 0.54216867  0.50885296];[ 0.20134228  0.64931238];[  5.10252807e-01   5.25510819e-01   4.25327330e-01   7.32500000e+02];0.0016608658412264026;10.954.830.000.400.500
23;0.50989761092150165;[ 0.12601626  0.89958735];[ 0.56024096  0.5034642 ];[ 0.20575221  0.64560711];[  5.12801803e-01   5.31852584e-01   4.25679660e-01   7.32500000e+02];0.00052113506938024812;11.120.260.000.228.800
